date,portfolio_value,cash
2024-06-11,33348750.789319947,5002312.618397992
2024-06-12,33392981.114787854,5008947.167218178
2024-06-13,33573252.91399993,5035987.9370999895
2024-06-14,33751195.503186435,5062679.325477965
2024-06-18,33826903.421680845,5074035.513252127
2024-06-19,33545324.47498221,5031798.671247331
2024-06-20,33474521.516809136,5021178.22752137
2024-06-21,33359319.149133343,5003897.872370001
2024-06-24,33463854.542016868,5019578.18130253
2024-06-25,33538946.87036428,5030842.030554642
2024-06-26,33745574.10652989,5061836.115979483
2024-06-27,34155165.84042521,5123274.876063781
2024-06-28,33993179.94584831,5098976.991877246
2024-07-01,34204447.77005527,5130667.165508291
2024-07-02,34088658.56743289,5113298.785114933
2024-07-03,34281648.09391036,5142247.214086554
2024-07-04,34270301.14216673,5140545.171325008
2024-07-05,34379455.98788592,5156918.3981828885
2024-07-08,34194343.91293324,5129151.586939986
2024-07-09,34492399.087371394,5173859.863105709
2024-07-10,34172888.82795729,5125933.324193593
2024-07-11,34080493.24186458,5112073.986279686
2024-07-12,34160522.35561027,5124078.353341539
2024-07-15,34299395.98012247,5144909.39701837
2024-07-16,34437150.81187863,5165572.621781794
2024-07-18,34745579.67770604,5211836.951655906
2024-07-19,34115247.08759518,5117287.063139277
2024-07-22,34215830.94082606,5132374.641123909
2024-07-23,34312702.9685543,5146905.445283146
2024-07-24,34214322.84571562,5132148.426857343
2024-07-25,34206561.34750911,5130984.202126366
2024-07-26,34842039.394894525,5226305.909234178
2024-07-29,34890304.88935536,5233545.733403304
2024-07-30,35031302.36813522,5254695.355220283
2024-07-31,35249302.78247691,5287395.417371537
2024-08-01,35360825.73554473,5304123.8603317095
2024-08-02,34958651.11252049,5243797.6668780735
2024-08-05,34265573.82803185,5139836.074204777
2024-08-06,34156727.31565794,5123509.097348691
2024-08-07,34591060.538571715,5188659.080785757
2024-08-08,34266763.06177463,5140014.459266194
2024-08-09,34530796.610689394,5179619.491603409
2024-08-12,34437631.32182609,5165644.698273914
2024-08-13,34295650.95883308,5144347.643824962
2024-08-14,34171514.59921746,5125727.189882618
2024-08-16,34699674.32381942,5204951.148572913
2024-08-19,34895665.16001564,5234349.774002346
2024-08-20,35044912.434705324,5256736.865205798
2024-08-21,35198704.71198385,5279805.706797577
2024-08-22,35207813.025522515,5281171.953828377
2024-08-23,35306751.78692447,5296012.76803867
2024-08-26,35448457.75126789,5317268.662690183
2024-08-27,35262760.05264396,5289414.007896594
2024-08-28,35309147.336860046,5296372.100529007
2024-08-29,35395484.16106338,5309322.6241595065
2024-08-30,35651119.14872788,5347667.872309182
2024-09-02,35542341.10438738,5331351.165658107
2024-09-03,35534584.00583615,5330187.600875422
2024-09-04,35563143.30902443,5334471.496353664
2024-09-05,35466382.399714224,5319957.359957133
2024-09-06,35080649.36156863,5262097.404235294
2024-09-09,35170253.41561899,5275538.012342849
2024-09-10,35354098.77082017,5303114.815623025
2024-09-11,35184885.1294243,5277732.769413644
2024-09-12,35875771.07102532,5381365.660653798
2024-09-13,35740893.79075983,5361134.068613974
2024-09-16,35762036.19288212,5364305.4289323175
2024-09-17,35860657.801344275,5379098.6702016415
2024-09-18,35633926.69399261,5345089.004098891
2024-09-19,35684177.6839631,5352626.652594465
2024-09-20,36204523.36027356,5430678.504041034
2024-09-23,36510916.9903853,5476637.548557795
2024-09-24,36513451.29527432,5477017.694291147
2024-09-25,36571614.24266395,5485742.136399592
2024-09-26,36898102.574985735,5534715.38624786
2024-09-27,37057686.38287524,5558652.957431286
2024-09-30,36897539.36763109,5534630.9051446635
2024-10-01,36820463.33456232,5523069.500184347
2024-10-03,36257149.88442763,5438572.482664145
2024-10-04,35816028.39683565,5372404.259525347
2024-10-07,35982722.53128971,5397408.379693457
2024-10-08,36095122.23884095,5414268.335826143
2024-10-09,36207422.28113464,5431113.342170197
2024-10-10,36233664.41570231,5435049.662355347
2024-10-11,36380831.70024144,5457124.755036215
2024-10-14,36397850.82075978,5459677.623113967
2024-10-15,36418066.16564318,5462709.924846477
2024-10-16,36271563.20159303,5440734.480238954
2024-10-17,36328940.91141316,5449341.136711975
2024-10-18,36392944.377265245,5458941.6565897865
2024-10-21,36407024.334311366,5461053.650146705
2024-10-22,36505883.03414298,5475882.455121446
2024-10-23,36537301.33935469,5480595.200903202
2024-10-24,36547915.21292997,5482187.281939495
2024-10-25,36693557.06136008,5504033.559204012
2024-10-28,36814979.03272085,5522246.854908127
2024-10-29,37067944.83312751,5560191.724969127
2024-10-30,37159681.25126294,5573952.187689441
2024-10-31,37476412.405579634,5621461.860836945
2024-11-01,37428767.764260925,5614315.164639139
2024-11-04,37535416.77898341,5630312.516847511
2024-11-05,37773717.456538655,5666057.618480798
2024-11-06,37827880.12042086,5674182.018063129
2024-11-07,37777110.95650663,5666566.6434759945
2024-11-08,37911457.80624906,5686718.670937358
2024-11-11,38073015.92385104,5710952.388577656
2024-11-12,38200459.18696171,5730068.878044256
2024-11-13,38244328.86736285,5736649.330104427
2024-11-14,38305612.605383486,5745841.890807522
2024-11-18,38363080.086656325,5754462.012998449
2024-11-19,38396100.6148001,5759415.092220015
2024-11-21,38462865.97859556,5769429.896789334
2024-11-22,38506414.29201342,5775962.143802013
2024-11-25,38783704.17083013,5817555.62562452
2024-11-26,38899460.23769375,5834919.035654062
2024-11-27,38865534.969905324,5829830.245485798
2024-11-28,38913239.098830014,5836985.864824502
2024-11-29,39129787.88497022,5869468.182745532
2024-12-02,39282999.54696685,5892449.932045028
2024-12-03,39410380.34372016,5911557.051558024
2024-12-04,39435500.72692065,5915325.109038097
2024-12-05,39834374.974684894,5975156.246202734
2024-12-06,39774086.06234039,5966112.909351059
2024-12-09,39779185.0894663,5966877.763419946
2024-12-10,39784755.0488253,5967713.257323795
2024-12-11,39787507.72733756,5968126.159100634
2024-12-12,39601172.83311649,5940175.924967472
2024-12-13,39924470.74427881,5988670.611641821
2024-12-16,39715636.80644833,5957345.52096725
2024-12-17,39153426.47258905,5873013.970888358
2024-12-18,39375379.114228815,5906306.867134322
2024-12-19,39483491.85324748,5922523.777987122
2024-12-20,39552100.50245743,5932815.075368615
2024-12-23,39617483.60930082,5942622.541395123
2024-12-24,39723968.22243768,5958595.233365652
2024-12-26,39816247.03746493,5972437.05561974
2024-12-27,39908062.76222819,5986209.414334228
2024-12-30,39943449.73933383,5991517.460900075
2024-12-31,39912787.96465885,5986918.194698827
2025-01-01,39916242.24232606,5987436.336348909
2025-01-02,39951411.70539516,5992711.7558092745
2025-01-03,40090544.95855075,6013581.7437826125
2025-01-06,40242406.73496423,6036361.010244634
2025-01-07,40243627.32505145,6036544.098757717
2025-01-08,40274677.434496805,6041201.615174521
2025-01-09,40424322.935110405,6063648.440266561
2025-01-10,40459893.927316606,6068984.0890974905
2025-01-13,40472574.90856288,6070886.236284431
2025-01-14,40628470.19543152,6094270.529314728
2025-01-15,40612307.04753086,6091846.057129629
2025-01-16,40616621.128215685,6092493.169232353
2025-01-17,40683121.86606304,6102468.279909456
2025-01-20,40684035.59305544,6102605.3389583165
2025-01-21,40837017.98490911,6125552.697736367
2025-01-22,40931662.78069179,6139749.417103768
2025-01-23,40976419.66952386,6146462.950428578
2025-01-24,41072391.94547642,6160858.791821463
2025-01-27,41208093.19108126,6181213.978662189
2025-01-28,41300899.044270575,6195134.856640586
2025-01-29,41409343.577559546,6211401.536633932
2025-01-30,41499130.93514477,6224869.640271715
2025-01-31,41516917.15535161,6227537.573302741
2025-02-01,41711225.54898428,6256683.832347642
2025-02-03,41742385.62713784,6261357.844070676
2025-02-04,41897779.97123191,6284666.995684786
2025-02-05,41799200.12534746,6269880.0188021185
2025-02-06,41456179.460113496,6218426.919017024
2025-02-07,41564790.76502651,6234718.614753976
2025-02-10,41685924.19038831,6252888.6285582455
2025-02-11,41812269.70791041,6271840.456186562
2025-02-12,41860103.70473336,6279015.555710004
2025-02-13,42017561.22011792,6302634.183017688
2025-02-14,42056099.77448942,6308414.966173412
2025-02-17,42200695.50791131,6330104.326186696
2025-02-18,42316520.15505776,6347478.023258664
2025-02-19,42409656.90246444,6361448.535369666
2025-02-20,42488799.54449778,6373319.931674667
2025-02-21,42466276.55560079,6369941.483340119
2025-02-24,42425522.283072256,6363828.342460838
2025-02-25,42532689.91944592,6379903.487916888
2025-02-27,42660388.072507344,6399058.210876102
2025-02-28,42797720.01395352,6419658.002093028
2025-03-03,42942468.65371823,6441370.298057735
2025-03-04,42939430.48930165,6440914.573395248
2025-03-05,42931956.6153634,6439793.4923045095
2025-03-06,42919602.75789567,6437940.41368435
2025-03-07,42863078.43479671,6429461.765219507
2025-03-10,42911143.06077261,6436671.459115892
2025-03-11,43124349.54556274,6468652.43183441
2025-03-12,43230383.16547136,6484557.474820704
2025-03-13,43272935.83744947,6490940.37561742
2025-03-17,43326034.94316865,6498905.241475297
2025-03-18,43217719.85581073,6482657.97837161
2025-03-19,43416268.720400006,6512440.308060001
2025-03-20,43536520.60048693,6530478.090073039
2025-03-21,43951421.51476797,6592713.227215195
2025-03-24,44369968.09765827,6655495.21464874
2025-03-25,44174260.40878319,6626139.061317478
2025-03-26,43684075.7414668,6552611.36122002
2025-03-27,43946557.41833071,6591983.612749605
2025-03-28,43908780.262417406,6586317.03936261
2025-04-01,43455154.55575649,6518273.183363473
2025-04-02,43724435.60797277,6558665.341195916
2025-04-03,43778355.73962983,6566753.360944474
2025-04-04,43001472.94306017,6450220.941459025
2025-04-07,43243945.704425134,6486591.85566377
2025-04-08,43343349.290191,6501502.3935286505
2025-04-09,43555094.06858715,6533264.110288071
2025-04-11,43795796.67578431,6569369.501367646
2025-04-15,43798642.89573489,6569796.434360233
2025-04-16,43946800.74508192,6592020.111762287
2025-04-17,44580110.8039958,6687016.62059937
2025-04-21,44922606.99450446,6738391.0491756685
2025-04-22,44994979.20237824,6749246.8803567365
2025-04-23,45118869.31717243,6767830.397575865
2025-04-24,45070463.80532233,6760569.570798349
2025-04-25,44546119.68515252,6681917.952772878
2025-04-28,45270006.00316895,6790500.900475342
2025-04-29,45028599.214342415,6754289.8821513625
2025-04-30,44984627.45591192,6747694.118386787
2025-05-02,44713143.78197513,6706971.567296269
2025-05-05,45092161.82828148,6763824.274242221
2025-05-06,44818580.429753765,6722787.064463065
2025-05-07,44877424.015355244,6731613.602303286
2025-05-08,44266873.51941467,6640031.0279122
2025-05-09,43846770.81939732,6577015.622909598
2025-05-12,45124797.33491109,6768719.600236664
2025-05-13,44672039.46627653,6700805.919941478
2025-05-14,44867130.86011006,6730069.629016508
2025-05-15,45564977.17478272,6834746.576217408
2025-05-16,45527062.04330597,6829059.306495896
2025-05-19,45423241.85055585,6813486.277583377
2025-05-20,44880118.23129335,6732017.734694002
2025-05-21,45091464.62879895,6763719.694319841
2025-05-22,44816062.51463112,6722409.377194668
2025-05-23,45143626.33913236,6771543.950869854
2025-05-26,45409283.35000036,6811392.5025000535
2025-05-27,45050491.20021263,6757573.680031894
2025-05-28,44930388.42126816,6739558.263190224
2025-05-29,45028517.89057186,6754277.683585779
2025-05-30,44890826.47854154,6733623.9717812305
2025-06-02,44884026.7493713,6732604.012405694
2025-06-03,44537883.48750547,6680682.523125821
2025-06-04,44676779.12242568,6701516.868363853
2025-06-05,44832562.093078464,6724884.313961769
2025-06-06,45299581.323522426,6794937.198528363
2025-06-09,45391524.66733762,6808728.700100643
2025-06-10,45275317.93463564,6791297.690195345
2025-06-11,45446791.639421634,6817018.745913245
2025-06-12,44741971.13876789,6711295.670815184
2025-06-13,44424936.53276663,6663740.479914995
2025-06-16,44845098.67461555,6726764.801192332
2025-06-17,44564020.84162904,6684603.126244356
2025-06-18,44581351.43333202,6687202.714999802
2025-06-19,44646239.50485704,6696935.925728556
2025-06-20,45098728.66176566,6764809.299264848
2025-06-23,44857451.25104588,6728617.687656882
2025-06-24,45108716.92075449,6766307.538113174
2025-06-25,45598415.88731279,6839762.383096918
2025-06-26,46182209.820760615,6927331.473114092
2025-06-27,46508706.55189456,6976305.982784184
2025-06-30,46228022.35819554,6934203.353729331
2025-07-01,46385918.13311325,6957887.719966987
2025-07-02,46575295.13863936,6986294.270795904
2025-07-03,46504359.6678791,6975653.950181864
2025-07-04,46668355.89967962,7000253.3849519435
2025-07-07,46716355.50448126,7007453.32567219
2025-07-08,46680972.64005758,7002145.896008637
2025-07-09,46466318.487668864,6969947.7731503295
2025-07-10,46400497.90265706,6960074.685398559
2025-07-11,46059445.06912934,6908916.7603694005
2025-07-14,46124455.57107258,6918668.335660887
2025-07-15,46288877.51418728,6943331.627128092
2025-07-16,46293177.58258639,6943976.637387958
2025-07-17,46337025.88722007,6950553.88308301
2025-07-18,46221833.7637832,6933275.06456748
2025-07-21,46309344.5890381,6946401.688355714
2025-07-22,46206438.95127785,6930965.842691678
2025-07-23,46460664.57185111,6969099.685777667
2025-07-24,46302136.96078212,6945320.544117318
2025-07-25,46020481.25603975,6903072.188405963
2025-07-28,46305954.95471712,6945893.243207568
2025-07-29,46352557.0890452,6952883.5633567795
2025-07-30,46278080.53081163,6941712.079621744
2025-07-31,46713569.29901677,7007035.394852516
2025-08-01,47014247.943203,7052137.19148045
2025-08-04,47000910.184416994,7050136.527662549
2025-08-05,47062403.470530204,7059360.520579531
2025-08-06,47076683.64050665,7061502.546075997
2025-08-07,47147057.54126681,7072058.631190021
2025-08-08,47250739.30065506,7087610.895098259
2025-08-11,47362766.1317946,7104414.91976919
2025-08-12,47411946.92995605,7111792.039493407
2025-08-13,47856561.44109858,7178484.216164786
2025-08-14,47816117.39752375,7172417.609628563
2025-08-18,48112625.00842437,7216893.751263656
2025-08-19,48291199.57268235,7243679.935902352
2025-08-20,48592449.09436829,7288867.364155243
2025-08-21,48615956.149829306,7292393.4224743955
2025-08-22,48336002.320175685,7250400.348026353
2025-08-25,48453281.16151645,7267992.174227468
2025-08-26,47995089.71714685,7199263.457572027
2025-08-28,48034631.30797171,7205194.696195756
2025-08-29,48148631.64278895,7222294.746418342
2025-09-01,48159030.59076245,7223854.588614368
2025-09-02,48331228.49818194,7249684.2747272905
2025-09-03,48564897.8672614,7284734.68008921
2025-09-04,48718985.5899375,7307847.838490625
2025-09-05,48737601.57074071,7310640.235611106
2025-09-08,48877741.37378067,7331661.2060671
2025-09-09,48879928.4100157,7331989.261502355
2025-09-10,48802210.838532776,7320331.6257799165
2025-09-11,48771397.78274896,7315709.667412343
2025-09-12,48818696.93168631,7322804.539752946
2025-09-15,48613581.96338615,7292037.294507922
2025-09-16,49131945.90453207,7369791.88567981
2025-09-17,49361021.95893456,7404153.293840184
2025-09-18,49418488.5061511,7412773.275922665
2025-09-19,49479642.94554587,7421946.44183188
2025-09-22,49448574.6246227,7417286.193693405
2025-09-23,49677835.24330192,7451675.286495288
2025-09-24,49524078.83635129,7428611.825452694
2025-09-25,49207296.88499157,7381094.5327487355
2025-09-26,49175787.28681163,7376368.093021744
2025-09-29,49362137.39943446,7404320.609915169
2025-09-30,49367475.16530919,7405121.274796379
2025-10-01,49361425.04431428,7404213.756647142
2025-10-03,49416007.41296568,7412401.111944851
2025-10-06,49560805.26768118,7434120.790152177
2025-10-07,49622627.12685479,7443394.069028218
2025-10-08,49472809.10875513,7420921.366313268
2025-10-09,49858025.028275415,7478703.754241312
2025-10-10,50006664.65604062,7500999.698406092
2025-10-13,49905398.21824199,7485809.732736298
2025-10-14,49715595.40718984,7457339.311078476
2025-10-15,49995021.12476347,7499253.16871452
2025-10-16,50386225.92174558,7557933.888261837
2025-10-17,50641988.12402378,7596298.218603566
2025-10-20,50852914.45941512,7627937.168912268
2025-10-21,50904455.582050286,7635668.337307543
2025-10-23,50820648.04795548,7623097.2071933225
2025-10-24,50540499.97915456,7581074.996873183
2025-10-27,50846764.15996217,7627014.623994325
2025-10-28,50839432.78548313,7625914.917822469
2025-10-29,51080438.90380532,7662065.835570798
2025-10-30,50948496.67568505,7642274.501352757
2025-10-31,50662071.91750169,7599310.787625253
2025-11-03,50605829.58816783,7590874.438225174
2025-11-04,50455495.31216009,7568324.296824013
2025-11-06,50079432.59060632,7511914.888590948
2025-11-07,50296278.901175,7544441.83517625
2025-11-10,50198653.280264586,7529797.992039688
2025-11-11,50591069.90230831,7588660.485346246
2025-11-12,50903280.63217529,7635492.094826293
2025-11-13,50793864.01905414,7619079.602858121
2025-11-14,50783151.81894849,7617472.772842273
2025-11-17,51019464.17480573,7652919.62622086
2025-11-18,50840115.29368691,7626017.294053037
2025-11-19,50965594.533193804,7644839.17997907
2025-11-20,51060760.17763635,7659114.026645452
2025-11-21,50881669.203553446,7632250.380533016
2025-11-24,50551218.62621047,7582682.793931571
2025-11-25,50461545.2081285,7569231.781219274
2025-11-26,51071082.406455785,7660662.360968367
2025-11-27,50922000.93665102,7638300.140497653
2025-11-28,50949787.95493922,7642468.193240882
2025-12-01,50765996.938935846,7614899.540840376
2025-12-02,50613939.17271189,7592090.875906782
2025-12-03,50235067.184898496,7535260.077734774
2025-12-04,50281639.855327696,7542245.978299154
2025-12-05,50573040.10375067,7585956.0155625995
2025-12-08,50113729.718347535,7517059.45775213
2025-12-09,49975920.05814914,7496388.0087223705
2025-12-10,49924129.43360867,7488619.4150413005
2025-12-11,50193581.08683818,7529037.163025727
2025-12-12,50738840.08750522,7610826.013125783
2025-12-15,50708456.00750354,7606268.401125531
2025-12-16,50501979.59535371,7575296.939303055
2025-12-17,50574175.797782056,7586126.369667308
2025-12-18,50361118.8703491,7554167.830552365
2025-12-19,50616467.26768109,7592470.090152163
2025-12-22,50905513.15801951,7635826.973702926
2025-12-23,50863070.112151645,7629460.516822746
2025-12-24,50753247.633748166,7612987.145062225
2025-12-26,50727311.6130172,7609096.7419525795
2025-12-29,50576143.18118026,7586421.477177039
2025-12-30,50622726.08899661,7593408.913349492
2025-12-31,51122075.651378974,7668311.347706846
2026-01-01,51324628.89980263,7698694.334970394
2026-01-02,51840671.29233283,7776100.693849924
2026-01-05,51878525.438638,7781778.8157957
2026-01-06,51843139.03587235,7776470.855380852
2026-01-07,51835144.36452536,7775271.654678804
2026-01-08,51109606.95951549,7666441.043927323
2026-01-09,51181981.411011085,7677297.211651662
2026-01-12,51214685.659258895,7682202.848888834
2026-01-13,51323079.64126111,7698461.946189166
2026-01-14,51385351.30087318,7707802.695130977
2026-01-16,51515833.94841617,7727375.092262425
2026-01-19,51698110.45819734,7754716.568729601
2026-01-20,51740237.783904046,7761035.667585607
2026-01-21,51849825.245868176,7777473.786880226
2026-01-22,51829806.51485097,7774470.977227645
2026-01-23,51806333.239329375,7770949.985899406
2026-01-27,51994080.913505465,7799112.137025819
2026-01-28,52183467.60359113,7827520.140538669
2026-01-29,52362285.34567003,7854342.801850504
2026-01-30,52336018.76858246,7850402.815287369
2026-02-02,52671627.68260229,7900744.152390342
2026-02-03,52729865.96380444,7909479.894570665
2026-02-04,53187393.75195283,7978109.062792923
2026-02-05,53190636.78130654,7978595.517195981
2026-02-06,53274338.29638896,7991150.744458344
2026-02-09,53849637.207910456,8077445.581186568
2026-02-10,54103126.36667813,8115468.955001719
2026-02-11,54289530.812099926,8143429.621814989
2026-02-12,54066984.26298604,8110047.639447906
2026-02-13,53357604.02604228,8003640.603906342
2026-02-16,53346493.67872347,8001974.05180852
2026-02-17,53357750.62030522,8003662.593045782
2026-02-18,53679193.6018474,8051879.04027711
2026-02-19,52826951.222039446,7924042.683305916
2026-02-20,52966236.50405582,7944935.475608373
2026-02-23,52920126.87595592,7938019.031393387
2026-02-24,52941416.37980179,7941212.456970268
2026-02-25,52925079.939781256,7938761.990967188
2026-02-26,52946226.219627164,7941933.932944074
2026-02-27,52995291.422088414,7949293.713313262
2026-03-02,53254864.0236544,7988229.60354816
2026-03-04,53536305.688437305,8030445.853265596
2026-03-05,53834833.79569911,8075225.069354867
2026-03-06,53872072.70868401,8080810.906302601
2026-03-09,54168539.45709173,8125280.918563759
2026-03-10,54343680.89475767,8151552.134213651
2026-03-11,54378657.59446813,8156798.639170219
2026-03-12,54550318.83200412,8182547.824800618
2026-03-13,54888632.76906216,8233294.915359324
2026-03-16,55562643.75563781,8334396.563345671
2026-03-17,55860823.70037989,8379123.555056984
2026-03-18,55887422.12726821,8383113.319090231
2026-03-19,56157037.16814564,8423555.575221846
2026-03-20,56311327.34433064,8446699.101649595
2026-03-23,56512149.96555034,8476822.494832551
2026-03-24,56882752.83850807,8532412.92577621
2026-03-25,57204086.84510212,8580613.026765317
2026-03-27,57447226.38744058,8617083.958116086
2026-03-30,57757819.81596833,8663672.972395249
2026-04-01,58207183.11330331,8731077.466995496
2026-04-02,58305848.322243065,8745877.248336459
2026-04-06,58506966.466810405,8776044.97002156
2026-04-07,58528253.30191755,8779237.995287633
2026-04-08,59410010.23727164,8911501.535590746
2026-04-09,59566073.55825013,8934911.03373752
2026-04-10,60076182.14084071,9011427.321126105
2026-04-13,60536624.036126815,9080493.605419021
2026-04-15,60538311.49783065,9080746.724674597
2026-04-16,60304354.148998365,9045653.122349754
2026-04-17,60786946.0404722,9118041.90607083
2026-04-20,61021763.44929245,9153264.517393867
2026-04-21,61233381.308709554,9185007.196306434
2026-04-22,61159240.10570145,9173886.015855217
2026-04-23,61183863.29888064,9177579.494832095
2026-04-24,61242500.93409232,9186375.140113847
2026-04-27,61404635.33367287,9210695.300050931
2026-04-28,61848376.9757664,9277256.54636496
2026-04-29,61977310.83078744,9296596.624618117
2026-04-30,62101619.368068695,9315242.905210303
2026-05-04,62192552.665997006,9328882.89989955
2026-05-05,62565868.19480959,9384880.229221439
2026-05-06,62920734.66309014,9438110.19946352
2026-05-07,62834997.594444185,9425249.639166627
2026-05-08,62805276.504009485,9420791.475601422
2026-05-11,63352385.232242666,9502857.7848364
2026-05-12,63474654.27113194,9521198.140669791
2026-05-13,63600022.135785714,9540003.320367856
2026-05-14,64106174.68697363,9615926.203046044
2026-05-15,64355471.90597254,9653320.78589588
2026-05-18,64337292.345852025,9650593.851877803
2026-05-19,64318215.246646814,9647732.286997022
2026-05-20,64505089.78242896,9675763.467364343
2026-05-21,64470867.25603591,9670630.088405386
2026-05-22,64527664.92924814,9679149.73938722
2026-05-25,64723744.75190479,9708561.712785719
2026-05-26,64838030.69669151,9725704.604503727
2026-05-27,65170154.30135029,9775523.145202544
2026-05-29,65176352.86528828,9776452.929793242
2026-06-01,65444136.97521497,9816620.546282245
2026-06-02,65599669.16345765,9839950.374518646
2026-06-03,65580444.96591659,9837066.744887488
2026-06-04,65600372.49986017,9840055.874979025
2026-06-05,65714432.971762575,9857164.945764385
2026-06-08,65837796.36440008,9875669.454660011
2026-06-09,65886974.48037844,9883046.172056766
2026-06-10,66330109.60268642,9949516.440402962
2026-06-11,66387559.99041653,9958133.99856248
2026-06-12,66552715.98638882,9982907.397958321
2026-06-15,66548185.33501805,9982227.800252708
2026-06-16,66609780.61757543,9991467.092636313
2026-06-17,66822976.63123944,10023446.494685914
2026-06-18,67069610.36331934,10060441.5544979
2026-06-19,66983858.14303885,10047578.721455827
2026-06-22,67229804.27175328,10084470.640762992
2026-06-23,66607032.37553843,9991054.856330764
2026-06-24,67008488.97443439,10051273.346165158
2026-06-25,66951483.42483188,10042722.513724782
2026-06-29,66501703.31938068,9975255.497907102
2026-06-30,66731622.24996986,10009743.33749548
2026-07-01,67086226.44175955,10062933.966263931
2026-07-02,67567956.12370296,10135193.418555444
2026-07-03,67894986.7343626,10184248.01015439
2026-07-06,68168652.50316498,10225297.875474745
